MessageDate,arbitrarytext,coin,difficulty,height,minedat,orphanedyn,paidoutat,poolcode,reward,size,txcount,wallet,
2018-12-22,0ghas8edxx9w,BTC,5106422924659.822,554895,2018-12-22 09:12:16.7308+00,f,,CG-BTC,12.59458400,1012696,2058,18bXSCSXiTD3DB3XEz851VpB4ZK49rkprT,
2019-01-07,/coingeek.com/hp,BSP,125140880694.09183,564202,2019-01-07 15:52:57.407+00,f,,CG-BSP,12.50272067,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-21,/coingeek.com/g1f,BSV,573237241758.6189,557563,2018-11-21 08:28:28.84707+00,f,2018-11-21 16:01:56.48606+00,CG-BSV,12.50034132,14804,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,/coingeek.com/hp,BSV,438385175498.27313,557235,2018-11-19 03:03:01.70801+00,f,2018-11-21 15:47:03.99091+00,CG-BSV,12.54065973,4043325,21098,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,508392443071.5295,557813,2018-11-23 03:14:23.39413+00,f,2018-11-23 04:20:23.28546+00,CG-BSP,12.50090573,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/g1f,BSP,410211346694.411,558087,2018-11-25 04:12:39.79328+00,f,2018-11-25 05:06:14.64803+00,CG-BSP,12.50252073,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,/coingeek.com/g1f,BSV,371992806169.7237,557337,2018-11-20 00:15:42.61569+00,f,2018-11-21 15:51:31.49582+00,CG-BSV,12.62456587,12239619,63901,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2018-12-04,ISBNB5OPSC,BSP,196127596724.78787,559353,2018-12-04 14:17:11.24873+00,f,2018-12-04 14:51:26.71995+00,ANON-BSP,12.50207383,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/bmgpool.com/sdt,BSP,368178050933.77563,557951,2018-11-24 06:45:28.53847+00,f,2018-11-24 07:28:40.55767+00,BMG-BSP,12.50000234,0,1,12UEsubEv9AvYzopMZQDUuiE274cN7zdEG,
2018-11-22,/coingeek.com/hp,BSP,557445301220.004,557713,2018-11-22 09:25:07.37647+00,f,2018-11-22 10:04:04.25701+00,CG-BSP,12.50000000,198,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-23,/coingeek.com/hp,BSP,154784780531.09735,561902,2018-12-22 12:50:57.87099+00,f,,CG-BSP,12.50154351,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,513409390350.48456,557758,2018-11-22 18:23:23.29892+00,f,2018-11-22 19:37:10.89421+00,CG-BSP,12.50004428,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-25,/coingeek.com/lk,BSV,490123553917.57526,557519,2018-11-21 01:09:28.49952+00,f,2018-11-21 15:59:53.04494+00,CG-BSV,12.50000818,678,1,1LV8T2UoU3SYbWuqBvfC4zh9Erg6wj1GQo,
2018-12-24,ISBNB5OPSC,BSP,171406775550.6292,562170,2018-12-24 07:26:16.44382+00,f,,ANON-BSP,12.50030545,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-27,ISBNB5OPSC,BSP,123927013527.20758,562577,2018-12-27 07:34:36.99777+00,f,,ANON-BSP,12.50011976,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-09,rrzskpkhxglp,BTC,5646403851534.721,553079,2018-12-08 23:55:31.92973+00,f,2018-12-09 01:40:16.4989+00,CG-BTC-TEMP,12.79384998,1263892,2762,1BDKvVwu1Gc3cpmF5vwboa3P3be2GLv5a1,
2019-01-06,rrzskpkhxglp,BTC,5618595848853.279,556585,2019-01-01 20:11:28.91157+00,f,,CG-BTC,12.55408962,1007261,1801,1BDKvVwu1Gc3cpmF5vwboa3P3be2GLv5a1,
2018-12-30,/coingeek.com/hp,BSP,132566695047.36493,563086,2018-12-30 20:35:56.84469+00,f,,CG-BSP,12.50000378,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-26,/coingeek.com/hp,BSP,232736856724.85962,558224,2018-11-26 13:45:49.16745+00,f,2018-11-26 14:19:09.02969+00,CG-BSP,12.50031659,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-06,ISBNB5OPSC,BSP,136847742408.15155,563448,2019-01-02 08:08:51.19943+00,f,,ANON-BSP,12.50042484,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-16,/bmgpool.com/1dk,BSP,179892983997.8334,560615,2018-12-13 10:17:00.32014+00,f,2018-12-13 11:39:12.67138+00,CG-BMG-BSP-MIXUP,12.50051597,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-16,ISBNB5OPSC,BSP,129484596273.22859,560969,2018-12-16 00:26:01.26788+00,f,2018-12-16 01:05:29.86139+00,ANON-BSP,12.50004625,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSV,523240491215.72675,557531,2018-11-21 03:24:40.68389+00,f,2018-11-21 16:00:27.31324+00,CG-BSV,12.50009926,6103,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-12-23,/coingeek.com/g1f,BSP,162360709154.47134,561870,2018-12-22 06:38:02.86311+00,f,,CG-BSP,12.50007586,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-25,/coingeek.com/g1f,BSV,484465519157.01965,557288,2018-11-19 09:04:18.11382+00,f,2018-11-21 15:49:41.68134+00,CG-BSV,12.50036946,4647,14,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-06,/coingeek.com/g1f,BSP,118055728629.4976,563326,2019-01-01 12:52:12.60996+00,f,,CG-BSP,12.50034866,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2019-01-13,/coingeek.com/hp,BSP,136034960998.58249,564714,2019-01-11 03:51:36.75793+00,f,,CG-BSP,12.50041557,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/bmgpool.com/tha,BSV,341296166868.6005,557368,2018-11-20 07:25:37.52853+00,f,2018-11-21 15:52:39.21113+00,BMG-BSV,12.51956852,1944308,10078,1EfamYmWP12gzkD18xRnDnPR9Q1ZvTYBHo,
2018-12-21,/coingeek.com/hp,BSP,137914029265.18863,561730,2018-12-21 07:04:05.42062+00,f,,CG-BSP,12.50251427,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-22,/coingeek.com/hp,BSP,562497517789.0896,557743,2018-11-22 15:09:32.79796+00,f,2018-11-22 16:43:50.25525+00,CG-BSP,12.50264188,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-16,ISBNB5OPSC,BSP,153386099057.20255,565424,2019-01-16 02:07:33.69005+00,f,,ANON-BSP,12.50016476,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,362105674703.6336,558147,2018-11-25 16:38:25.39127+00,f,2018-11-25 18:10:24.1024+00,CG-BSP,12.50126733,0,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-26,/bmgpool.com/1dk,BSP,129148083970.59195,562465,2018-12-26 13:43:19.56571+00,f,,CG-BMG-BSP-MIXUP,12.50145758,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-09,rrzskpkhxglp,BTC,5646403851534.721,553097,2018-12-09 04:22:15.3139+00,f,2018-12-09 05:16:18.96544+00,CG-BTC-TEMP,12.57926008,706071,936,1BDKvVwu1Gc3cpmF5vwboa3P3be2GLv5a1,
2018-12-05,ISBNB5OPSC,BSP,182300125552.60715,559451,2018-12-05 06:14:18.24804+00,f,2018-12-05 06:48:28.70524+00,ANON-BSP,12.50095544,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/lk,BSP,526570943842.1245,557787,2018-11-22 23:27:37.14713+00,f,2018-11-23 00:01:13.95205+00,CG-BSP,12.51098968,0,1,1LV8T2UoU3SYbWuqBvfC4zh9Erg6wj1GQo,
2018-12-29,ISBNB5OPSC,BSP,154782120627.45047,562882,2018-12-29 07:57:45.41498+00,f,,ANON-BSP,12.50288128,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-06,ISBNB5OPSC,BSP,149063075669.4308,563683,2019-01-03 22:42:47.58066+00,f,,ANON-BSP,12.50000000,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-23,ISBNB5OPSC,BSP,143394582195.79938,561299,2018-12-18 07:38:21.25814+00,f,2018-12-18 08:17:34.36899+00,ANON-BSP,12.50027526,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-03,ISBNB5OPSC,BSP,135501082267.97679,563586,2019-01-03 06:42:50.54671+00,f,,ANON-BSP,12.50008228,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,408872931852.89935,558103,2018-11-25 06:54:37.9814+00,f,2018-11-25 07:45:44.08131+00,CG-BSP,12.50128908,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2019-01-06,/coingeek.com/hp,BSP,124862662629.66032,563224,2018-12-31 21:37:22.51713+00,f,,CG-BSP,12.50001616,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSV,458304676934.1841,557504,2018-11-20 22:26:48.45646+00,f,2018-11-21 15:59:11.41084+00,CG-BSV,12.50083139,5314,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-22,/coingeek.com/g1f,BSP,535246536819.8611,557751,2018-11-22 16:52:45.71562+00,f,2018-11-22 18:15:23.93423+00,CG-BSP,12.50002395,0,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2018-11-24,/coingeek.com/lk,BSP,365718883839.7791,557969,2018-11-24 09:33:04.17911+00,f,2018-11-24 10:09:17.42505+00,CG-BSP,12.50043999,0,1,1CFvha4qwvVPkct3h82DNhHr6u6F7PZuJk,
2018-12-23,/bmgpool.com/1dk,BSP,148406385793.60944,561240,2018-12-17 20:09:14.06824+00,f,2018-12-17 20:47:08.32886+00,CG-BMG-BSP-MIXUP,12.50009046,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-02,/coingeek.com/hp,BSP,181350390041.3511,559033,2018-12-02 09:44:27.50128+00,f,2018-12-02 10:35:24.40247+00,CG-BSP,12.50478683,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,408499739367.77625,558090,2018-11-25 04:40:19.81779+00,f,2018-11-25 05:13:20.75122+00,CG-BSP,12.50002929,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSV,493209953156.46564,557520,2018-11-21 01:14:45.12873+00,f,2018-11-21 15:59:57.29686+00,CG-BSV,12.50001152,581,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2018-12-30,/coingeek.com/hp,BSP,140845101018.76297,563053,2018-12-30 15:12:06.0597+00,f,,CG-BSP,12.50196179,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-17,/bmgpool.com/1dk,BSP,139624886694.6863,561176,2018-12-17 11:32:26.32159+00,f,2018-12-17 12:17:13.52325+00,CG-BMG-BSP-MIXUP,12.50317373,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-24,/coingeek.com/lk,BSP,395211242218.79816,558041,2018-11-24 20:14:52.59355+00,f,2018-11-24 20:40:21.40991+00,CG-BSP,12.50018170,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-02,ISBNB5OPSC,BSP,124936487574.75168,563492,2019-01-02 17:28:56.79937+00,f,,ANON-BSP,12.50005551,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-12,ISBNB5OPSC,BSP,187294480772.66022,560547,2018-12-12 22:02:43.53953+00,f,2018-12-12 22:41:31.47127+00,ANON-BSP,12.50115776,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,379160893519.8544,558034,2018-11-24 19:03:16.38223+00,f,2018-11-24 19:46:59.83405+00,CG-BSP,12.50015969,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-13,ISBNB5OPSC,BSP,145659897160.44424,564936,2019-01-12 15:19:49.13443+00,f,,ANON-BSP,12.50141098,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-30,/coingeek.com/hp,BSP,114795393505.28546,562741,2018-12-28 11:46:01.6532+00,f,,CG-BSP,12.50013715,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-06,/coingeek.com/lk,BSP,135451412997.0885,563597,2019-01-03 08:09:27.63886+00,f,,CG-BSP,12.50019081,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-12-23,/bmgpool.com/1dk,BSP,161839241134.00824,561889,2018-12-22 10:16:30.77505+00,f,,CG-BMG-BSP-MIXUP,12.50281208,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/bmgpool.com/sdt,BSP,382473590343.2141,558120,2018-11-25 10:53:23.54653+00,f,2018-11-25 11:44:39.2868+00,BMG-BSP,12.50099843,0,1,12UEsubEv9AvYzopMZQDUuiE274cN7zdEG,
2018-12-21,/coingeek.com/hp,BSP,168996349553.56656,561832,2018-12-21 23:45:36.40186+00,f,,CG-BSP,12.50026575,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-23,/coingeek.com/hp,BSP,492269870240.34106,557821,2018-11-23 04:51:43.77988+00,f,2018-11-23 05:44:44.30171+00,CG-BSP,12.50010713,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-24,/coingeek.com/lk,BSP,392978264214.1152,557930,2018-11-24 02:56:46.36343+00,f,2018-11-24 04:40:03.74061+00,CG-BSP,12.50132373,0,1,1LV8T2UoU3SYbWuqBvfC4zh9Erg6wj1GQo,
2018-11-24,/bmgpool.com/pTL,BSP,415069582123.95184,557913,2018-11-24 00:02:57.92361+00,f,2018-11-24 01:14:32.33069+00,BMG-BSP,12.50016186,0,1,14D6RHNyC5MMrDB8pZkgMPX445rHo5Djss,
2019-01-16,/coingeek.com/lk,BSP,143005270229.40335,565524,2019-01-16 18:59:11.89732+00,f,,CG-BSP,12.50015845,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2018-11-21,/coingeek.com/hp,BSV,581809255838.159,557560,2018-11-21 06:43:33.2791+00,f,2018-11-21 16:01:48.05529+00,CG-BSV,12.50608666,4425,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-13,ISBNB5OPSC,BSP,169947368296.88263,565041,2019-01-13 08:26:27.98634+00,f,,ANON-BSP,12.50005540,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/bmgpool.com/tha,BSV,559670787323.2994,557571,2018-11-21 10:14:53.25605+00,f,2018-11-21 16:02:17.23619+00,BMG-BSV,12.50003359,2358,1,1ETMZQkzx8W3XcuiJusA5AuaQw5KccVtha,
2018-12-05,/coingeek.com/hp,BSP,199144060421.3021,559552,2018-12-05 22:02:54.26411+00,f,2018-12-05 22:42:58.9833+00,CG-BSP,12.50021928,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-01,ISBNB5OPSC,BSP,220255891126.97934,558863,2018-12-01 01:16:37.06228+00,f,2018-12-01 02:26:12.95467+00,ANON-BSP,12.52820872,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-13,/bmgpool.com/1dk,BSP,128051035469.51694,564907,2019-01-12 11:19:06.74787+00,f,,CG-BMG-BSP-MIXUP,12.50200000,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-12-06,/bmgpool.com/1dk,BSP,209899165798.98734,559703,2018-12-06 23:20:55.02298+00,f,,CG-BMG-BSP-MIXUP,12.50003508,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2019-01-06,ISBNB5OPSC,BSP,158941955628.86188,563991,2019-01-06 01:36:26.75443+00,f,,ANON-BSP,12.50015585,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSP,382812927478.2322,557937,2018-11-24 05:09:58.14826+00,f,2018-11-24 05:26:46.71782+00,CG-BSP,12.50089121,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-11-25,/coingeek.com/g1f,BSV,476784850964.7334,557296,2018-11-19 10:53:10.48822+00,f,2018-11-21 15:50:02.57409+00,CG-BSV,12.52679583,2671400,12874,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-20,/coingeek.com/hp,BSP,123018512619.65721,561657,2018-12-20 22:49:22.37066+00,f,,CG-BSP,12.50000197,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSV,340255059811.0239,557363,2018-11-20 06:42:36.71448+00,f,2018-11-21 15:52:18.28994+00,CG-BSV,12.59938774,9438684,49179,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2018-12-16,ISBNB5OPSC,BSP,159507716835.23633,561031,2018-12-16 09:46:30.12195+00,f,2018-12-16 10:03:50.17624+00,ANON-BSP,12.50046895,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/hp,BSV,335952772823.6146,557470,2018-11-20 19:36:25.63335+00,f,2018-11-21 15:57:46.99605+00,CG-BSV,12.50045064,15698,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2019-01-17,/coingeek.com/hp,BSP,121816850842.83604,565566,2019-01-17 06:35:34.88342+00,f,,CG-BSP,12.50036609,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-13,/coingeek.com/hp,BSP,119842089681.8694,564872,2019-01-12 07:48:21.22155+00,f,,CG-BSP,12.50006200,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-21,/coingeek.com/hp,BSV,574471179583.1984,557613,2018-11-21 16:15:10.82146+00,f,2018-11-21 16:30:57.18342+00,CG-BSV,12.50135853,35872,1,14mnwRBbt1UstJzunnepRA41k8iP6iH2x6,
2019-01-06,/coingeek.com/hp,BSP,146782672296.3259,564023,2019-01-06 07:52:14.30815+00,f,,CG-BSP,12.50017675,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-23,/coingeek.com/hp,BSP,139192264131.0398,561379,2018-12-18 22:32:49.54675+00,f,2018-12-18 22:58:15.53263+00,CG-BSP,12.50028028,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2019-01-03,ISBNB5OPSC,BSP,136352100212.6942,563545,2019-01-03 00:37:05.15657+00,f,,ANON-BSP,12.50041506,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-09,/coingeek.com/hp,BSP,203577598385.93524,560087,2018-12-09 14:43:07.50764+00,f,2018-12-09 15:42:10.43089+00,CG-BSP,12.50101764,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-02,/bmgpool.com/sdt,BSP,188641912497.67697,558732,2018-11-30 06:25:24.6154+00,f,2018-11-30 06:43:16.82315+00,BMG-BSP,12.50008456,0,1,12UEsubEv9AvYzopMZQDUuiE274cN7zdEG,
2018-12-09,ISBNB5OPSC,BSP,186611041111.07123,559891,2018-12-08 08:25:44.12286+00,f,2018-12-08 09:06:41.16114+00,ANON-BSP,12.50133950,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-25,/coingeek.com/g1f,BSP,484429691931.15845,557826,2018-11-23 05:44:37.22359+00,f,2018-11-23 07:04:47.95402+00,CG-BSP,12.50107886,0,1,1BnGdGkB6nWdUnBtCXasxx9wozMcfNvFZX,
2018-12-28,/bmgpool.com/1dk,BSP,122095299502.68257,562757,2018-12-28 13:43:15.14623+00,f,,CG-BMG-BSP-MIXUP,12.50229953,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-25,/coingeek.com/g1f,BSV,288156820468.28827,557437,2018-11-20 15:41:54.48159+00,f,2018-11-21 15:56:08.92509+00,CG-BSV,12.50015707,15254,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-08,/bmgpool.com/1dk,BSP,177782068269.81003,559955,2018-12-08 19:09:44.45417+00,f,2018-12-08 20:07:07.45159+00,CG-BMG-BSP-MIXUP,12.50133833,0,1,1DkmRkb5iQFkDu4NBysog5bugnsyx7kwtn,
2018-11-22,/coingeek.com/hp,BSP,508834020847.9579,557763,2018-11-22 19:37:04.70378+00,f,2018-11-22 20:25:41.22365+00,CG-BSP,12.52953477,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-17,ISBNB5OPSC,BSP,143696269869.9774,561146,2018-12-17 05:52:57.46804+00,f,2018-12-17 06:59:42.70754+00,ANON-BSP,12.50400569,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-06,ISBNB5OPSC,BSP,142858972987.71417,563431,2019-01-02 05:22:06.99547+00,f,,ANON-BSP,12.52508565,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-11-26,/coingeek.com/lk,BSP,404709452814.17706,558102,2018-11-25 06:33:47.94946+00,f,2018-11-25 07:13:20.09677+00,CG-BSP,12.50002458,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-08,ISBNB5OPSC,BSP,135559713377.34346,564385,2019-01-08 20:39:00.53098+00,f,,ANON-BSP,12.50007824,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-18,/coingeek.com/g1f,BSP,161091375684.2137,561349,2018-12-18 14:00:34.20854+00,f,2018-12-18 14:42:42.33853+00,CG-BSP,12.50046320,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-23,37e704oilig3,BSP,112469652360.86964,561478,2018-12-19 16:50:14.43769+00,f,,CG-BSP,12.50003572,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2018-12-01,/bmgpool.com/pTL,BSP,217900045742.1849,558861,2018-12-01 00:59:45.88784+00,f,2018-12-01 02:15:43.78031+00,BMG-BSP,12.50132719,0,1,1JBR8o7nKkJxaHsewybk447xsZy1jBtcQM,
2018-11-23,/coingeek.com/g1f,BSP,501196325538.19086,557814,2018-11-23 03:35:21.56741+00,f,2018-11-23 04:26:54.10441+00,CG-BSP,12.50069137,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-14,/coingeek.com/g1f,BSP,210509924265.035,560756,2018-12-14 06:15:41.38477+00,f,2018-12-14 07:03:54.39396+00,CG-BSP,12.50430820,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-30,/coingeek.com/g1f,BSP,134747498889.76602,563073,2018-12-30 19:11:59.16403+00,f,,CG-BSP,12.50008529,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-12-23,/coingeek.com/hp,BSP,106832346195.00618,561500,2018-12-19 19:15:58.56894+00,f,,CG-BSP,12.50043925,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,408335380169.8939,558106,2018-11-25 07:09:09.19547+00,f,2018-11-25 09:17:08.97592+00,CG-BSP,12.50040000,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-02,/coingeek.com/lk,BSP,187454297080.6076,558630,2018-11-29 10:28:46.94831+00,f,2018-11-29 10:54:53.61204+00,CG-BSP,12.50004666,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-13,ISBNB5OPSC,BSP,154636298433.60394,565093,2019-01-13 18:51:39.84574+00,f,,ANON-BSP,12.50026800,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2019-01-06,/coingeek.com/hp,BSP,119010369776.40315,563273,2019-01-01 04:59:01.25722+00,f,,CG-BSP,12.50009494,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/coingeek.com/hp,BSP,415752120556.095,558068,2018-11-25 00:03:58.12814+00,f,2018-11-25 01:32:13.21152+00,CG-BSP,12.50000000,0,1,1HyVj7fZiHcwvGkyVuBdHCZHVQdvVtwZvj,
2019-01-05,/coingeek.com/hp,BSP,141500049145.08713,563908,2019-01-05 12:36:57.01001+00,f,,CG-BSP,12.50000195,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-25,/bmgpool.com/tha,BSV,559670787323.2994,557571,2018-11-21 10:14:53.25605+00,f,2018-11-21 16:02:17.23619+00,BMG-BSV,12.50003359,2358,1,1EfamYmWP12gzkD18xRnDnPR9Q1ZvTYBHo,
2019-01-15,mmajq1Fim,BTC,5883988430955.408,558606,2019-01-15 06:17:55.79607+00,f,,BMG-BTC,12.53968944,1122934,2778,1CAUceRNgaAat55wKJJsJRohKvP57ocFim,
2018-11-25,/coingeek.com/lk,BSP,377118948067.9965,558027,2018-11-24 18:23:16.6654+00,f,2018-11-24 19:00:27.33869+00,CG-BSP,12.50000000,0,1,1MNRjZvmz1wySaQQmnyL6AgszZHxfQxW2q,
2019-01-02,/coingeek.com/g1f,BSP,125865950479.66266,563391,2019-01-02 00:03:10.59377+00,f,,CG-BSP,12.50009202,0,1,1QDYkB3uDAcebj3jfLZMQE6rAeV9xApKsV,
2018-11-21,/coingeek.com/hp,BSV,554681804738.0426,557603,2018-11-21 15:03:09.84897+00,f,2018-11-21 16:03:38.53307+00,CG-BSV,12.50038298,11500,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-12-09,ISBNB5OPSC,BSP,182300125552.60715,559451,2018-12-05 06:14:18.24804+00,f,2018-12-05 06:48:28.70524+00,ANON-BSP,12.50095544,0,1,1DrNXqCj2B8FKyx66RAWDkiEJhw2yrvhT3,
2018-12-09,37e704oilig3,BSP,209652437557.42783,559328,2018-12-04 09:20:28.0832+00,f,2018-12-04 10:38:36.49311+00,CG-BSP,12.50000684,0,1,19HV5vbRutKMuanrPqmoHB7zMRjJHKvHa3,
2018-12-25,/coingeek.com/hp,BSP,132530609008.8784,562318,2018-12-25 11:18:16.89311+00,f,,CG-BSP,12.50355874,0,1,1HZttiVk4HikBAHnpdoV7DHKkD69JQH98o,
2018-11-24,/bmgpool.com/sdt,BSP,368178050933.77563,557951,2018-11-24 06:45:28.53847+00,f,2018-11-24 07:28:40.55767+00,BMG-BSP,12.50000234,0,1,1Bgy4RjZdCQ93uiMFZMTpUR8BveGTetsdt,
